,artist_name(s),artist_country,artist_home_city,visible_ethnic_minority,census_race_classification,artist_gender,canadian_content,artist_is_group,total_plays,alberta,british columbia,manitoba,new brunswick,nova scotia,ontario,quebec,artist_country_cdn,artist_country_int,artist_country_uk,artist_country_unknown,artist_country_us,visible_ethnic_minority_no,visible_ethnic_minority_unknown,visible_ethnic_minority_yes,artist_gender_female,artist_gender_male,artist_gender_mixed,artist_gender_unknown
1925,maestro darko,cdn,"quebec, qc",no,white,male,True,True,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0
1926,shelly bhushan,us,"new york, ny",yes,indian,female,False,False,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0
1927,otem rellik,us,"fort collins, co",no,white,male,False,False,15,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,0.6,0.06666666666666667,0,0,0,0,1,1,0,0,0,1,0,0
1928,timbuktu,cdn,"london, on",no,white,male,True,False,99,0.1414141414141414,0.08080808080808081,0.050505050505050504,0.0,0.0,0.5353535353535354,0.1919191919191919,1,0,0,0,0,1,0,0,0,1,0,0
1929,ex-aesthetic,cdn,"toronto, on",no,white,male,True,True,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0
1930,fitz and the tantrums,us,"los angeles, ca",yes,mixed group,mixed,False,True,5,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0,0,0,0,1,0,0,1,0,0,1,0
1931,camu tao,us,"columbus, oh",yes,black,male,False,False,26,0.19230769230769232,0.0,0.19230769230769232,0.0,0.0,0.5769230769230769,0.038461538461538464,0,0,0,0,1,0,0,1,0,1,0,0
1932,locution revolution,cdn,"edmonton, ab",yes,mixed group,male,True,True,30,0.5,0.06666666666666667,0.0,0.0,0.0,0.43333333333333335,0.0,1,0,0,0,0,0,0,1,0,1,0,0
1933,syndicate villain,cdn,"vancouver, bc",yes,middle eastern,male,True,False,5,0.4,0.2,0.0,0.0,0.0,0.2,0.2,1,0,0,0,0,0,0,1,0,1,0,0
1934,chapter thrive & ryan stinson,cdn,"saskatoon, sask",no,white,male,True,True,25,0.28,0.08,0.0,0.0,0.0,0.52,0.12,1,0,0,0,0,1,0,0,0,1,0,0
1935,kooley high,us,"raleigh, nc",yes,mixed group,mixed,False,True,29,0.13793103448275862,0.3103448275862069,0.0,0.0,0.0,0.4827586206896552,0.06896551724137931,0,0,0,0,1,0,0,1,0,0,1,0
1936,kayyce closed,cdn,"windsor, on",yes,black,male,True,False,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0
1937,non + herrmutt lobby,us,"los angeles, ca",yes,mixed group,male,False,True,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,1,0,0
1938,andreya triana,uk,"london, eng",yes,black,female,False,False,6,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,1,0,0,0,0,1,1,0,0,0
1939,roots manuva meets wrongtom,uk,"london, eng",yes,black,male,False,False,56,0.14285714285714285,0.05357142857142857,0.17857142857142858,0.0,0.0,0.6071428571428571,0.017857142857142856,0,0,1,0,0,0,0,1,0,1,0,0
1940,dubmatix,cdn,"toronto, on",no,white,male,True,False,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0
1941,mc phylis et maxime robin,cdn,"montreal, qc",no,white,male,True,True,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0
1942,funki porcini,uk,"london, eng",no,white,male,False,False,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0
1943,joanna borromeo,cdn,"calgary, ab",yes,asian,female,True,False,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0
1944,omar linx,cdn,"toronto, on",yes,unknown,male,True,False,8,0.125,0.0,0.0,0.0,0.0,0.625,0.25,1,0,0,0,0,0,0,1,0,1,0,0
1945,tone tank & scott thorough,us,"brooklyn, ny",no,white,male,False,True,7,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,0,1,1,0,0,0,1,0,0
1946,sonny boy,us,"new york, ny",yes,black,male,False,False,6,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0,0,0,0,1,0,0,1,0,1,0,0
1947,j57,us,"new york, ny",no,white,male,False,False,12,0.4166666666666667,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0,0,0,0,1,1,0,0,0,1,0,0
1948,monday the milestone,cdn,"oakville, on",yes,mixed group,mixed,True,True,4,0.75,0.0,0.0,0.0,0.0,0.25,0.0,1,0,0,0,0,0,0,1,0,0,1,0
1949,conscience,cdn,"calgary, ab",no,white,male,True,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0
1950,john legend and the roots,us,"philadelphia, pa",yes,black,male,False,True,58,0.22413793103448276,0.1206896551724138,0.0,0.0,0.0,0.5344827586206896,0.1206896551724138,0,0,0,0,1,0,0,1,0,1,0,0
1951,bilal,us,"philadelphia, pa",yes,black,male,False,False,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0,0
1952,ammoye and rise ashen,cdn,"toronto, on",yes,black,mixed,True,True,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0
1953,das racist,us,"brooklyn, ny",yes,mixed group,male,False,False,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,1,0,0
1954,mark ronson & the business international,uk,"london, eng",no,white,male,False,False,9,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0,0,1,0,0,1,0,0,0,1,0,0
1955,spoek mathambo,int,"johannesburg, sa",yes,black,male,False,False,4,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0,1,0,0,0,0,0,1,0,1,0,0
1956,choicemakerz,cdn,unknown,unknown,unknown,unknown,True,False,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1
1957,holly dish,cdn,"montreal, qc",no,white,female,True,False,5,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0
1958,random recipe,cdn,"montreal, qc",yes,mixed group,mixed,True,True,13,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.5384615384615384,0.0,1,0,0,0,0,0,0,1,0,0,1,0
