,ARTIST NAME(S),ARTIST HOME LATITUDE,ARTIST HOME LONGITUDE,ARTIST HOME CITY,ARTIST COUNTRY,LANGUAGE OF MUSIC,VISIBLE ETHNIC MINORITY,CENSUS RACE CLASSIFICATION,ARTIST GENDER,CANADIAN CONTENT,ALBUMS PLAYED,STATIONS PLAYED ON,MEAN CHART POSITION,TOTAL DAYS PLAYED,STATION cfbx,STATION cfmh,STATION cfre,STATION cfru,STATION cfuv,STATION chly,STATION chrw,STATION chry,STATION chsr,STATION chuo,STATION chyz,STATION cick,STATION cilu,STATION cism,STATION ciut,STATION cjam,STATION cjlo,STATION cjsf,STATION cjsr,STATION cjsw,STATION cjum,STATION ckdu,STATION ckut,STATION ckxu,STATION cscr,CHART POSITION 1,CHART POSITION 2,CHART POSITION 3,CHART POSITION 4,CHART POSITION 5,CHART POSITION 6,CHART POSITION 7,CHART POSITION 8,CHART POSITION 9,CHART POSITION 10
183,bitman and roban,34.05,-118.24,"los angeles, ca",us,spanish,yes,hispanic,male group,no,1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
184,bizzart,34.05,-118.24,"los angeles, ca",us,english,no,white,male,no,1,2,7,7,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857
185,bizzy bone,41.5,-81.69,"cleveland, oh",us,english,yes,black,male,no,1,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
186,bk-one with benzilla,44.98,-93.26,"minneapolis, mn",us,english,no,white,male group,no,1,11,6,48,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.14583333333333334,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.020833333333333332,0.0,0.08333333333333333,0.125,0.0,0.0,0.16666666666666666,0.0,0.020833333333333332,0.125,0.10416666666666667,0.08333333333333333,0.16666666666666666,0.0625,0.10416666666666667,0.125,0.1875,0.020833333333333332
187,black eyed peas,34.05,-118.24,"los angeles, ca",us,english,yes,mixed group,mixed group,no,1,1,6,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18518518518518517,0.07407407407407407,0.0,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.0,0.07407407407407407,0.25925925925925924,0.14814814814814814
188,black grass,39.98,-104.82,"brighton, eng",uk,english,no,white,male,no,1,4,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0
189,black knights,34.05,-118.24,"los angeles, ca",us,english,yes,black,male group,no,1,1,4,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.1,0.1,0.2,0.0,0.1,0.0
190,black milk,42.33,-83.04,"detroit, mi",us,english,yes,black,male,no,4,15,5,85,0.03529411764705882,0.0,0.0,0.047058823529411764,0.08235294117647059,0.011764705882352941,0.03529411764705882,0.011764705882352941,0.0,0.12941176470588237,0.08235294117647059,0.0,0.011764705882352941,0.0,0.0,0.2235294117647059,0.0,0.0,0.058823529411764705,0.08235294117647059,0.08235294117647059,0.0,0.058823529411764705,0.047058823529411764,0.0,0.047058823529411764,0.12941176470588237,0.08235294117647059,0.17647058823529413,0.07058823529411765,0.1411764705882353,0.1411764705882353,0.09411764705882353,0.058823529411764705,0.058823529411764705
191,black moon,40.65,-73.95,"brooklyn, ny",us,english,yes,black,male group,no,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,black moth super rainbow,40.44,-79.99,"pittsburgh, pa",us,english,no,white,mixed group,no,1,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
193,black rob,40.71,-74.0,"new york, ny",us,english,yes,black,male,no,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,black sage,43.66,-79.42,"toronto, on",cdn,english,yes,black,male,yes,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
195,black spade,38.63,-90.2,"st. louis, mo",us,english,yes,black,male,no,1,8,5,40,0.0,0.0,0.0,0.15,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.1,0.05,0.075,0.3,0.0,0.0,0.0,0.0,0.15,0.05,0.075,0.1,0.125,0.05,0.15,0.125,0.15,0.025
196,blackalicious,38.58,-121.49,"sacramento, ca",us,english,yes,black,male group,no,1,2,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
197,blackbird,34.05,-118.24,"los angeles, ca",us,english,yes,black,male,no,1,5,7,9,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111
198,blake eerie & hugh whitaker,42.33,-83.04,"detroit, mi",us,english,yes,black,male group,no,1,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
199,blakroc,41.08,-81.52,"akron, oh",us,english,yes,mixed group,mixed group,no,1,11,5,62,0.0,0.0,0.0,0.0967741935483871,0.0967741935483871,0.0,0.1935483870967742,0.0,0.0,0.11290322580645161,0.0,0.0,0.27419354838709675,0.06451612903225806,0.0,0.03225806451612903,0.016129032258064516,0.0,0.0,0.08064516129032258,0.016129032258064516,0.0,0.0,0.0,0.016129032258064516,0.14516129032258066,0.11290322580645161,0.14516129032258066,0.14516129032258066,0.11290322580645161,0.03225806451612903,0.06451612903225806,0.04838709677419355,0.04838709677419355,0.14516129032258066
200,blaq poet,40.71,-74.0,"new york, ny",us,english,yes,black,male,no,3,3,3,6,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
201,blaqstarr,39.29,-76.61,"baltimore, md",us,english,yes,black,male,no,1,5,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.18181818181818182
202,bless,45.5,-73.58,"montreal, qc",cdn,english,no,white,male,yes,2,4,5,8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.125,0.125,0.0,0.0,0.375,0.125,0.0,0.125,0.0
203,blessed,43.66,-79.42,"toronto, on",cdn,english,yes,black,male,yes,1,1,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
204,blestenation,40.71,-74.0,"new york, ny",us,english,no,white,male group,no,1,4,8,9,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111
205,bleubird,26.12,-80.14,"fort lauderdale, fl",us,english,no,white,male,no,2,4,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.125,0.125,0.125,0.25
206,blockhead,40.71,-74.0,"new york, ny",us,english,no,white,male,no,3,8,4,37,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.2702702702702703,0.0,0.0,0.0,0.13513513513513514,0.0,0.2702702702702703,0.0,0.0,0.02702702702702703,0.0,0.0,0.05405405405405406,0.0,0.0,0.02702702702702703,0.0,0.10810810810810811,0.0,0.2972972972972973,0.10810810810810811,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.08108108108108109
207,blu and exile,34.05,-118.24,"los angeles, ca",us,english,yes,mixed group,male group,no,1,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
208,blue scholars,47.6,-122.33,"seattle, wa",us,english,yes,mixed group,male group,no,6,16,5,182,0.0,0.0,0.06593406593406594,0.016483516483516484,0.06593406593406594,0.0,0.04395604395604396,0.0,0.027472527472527472,0.08241758241758242,0.09340659340659341,0.0,0.13186813186813187,0.0,0.0,0.02197802197802198,0.0989010989010989,0.03296703296703297,0.04395604395604396,0.04395604395604396,0.13736263736263737,0.0,0.038461538461538464,0.054945054945054944,0.0,0.08241758241758242,0.13186813186813187,0.09340659340659341,0.0989010989010989,0.11538461538461539,0.08791208791208792,0.10989010989010989,0.12637362637362637,0.07692307692307693,0.07692307692307693
209,blue sky black death,47.6,-122.33,"seattle, wa/san francisco, ca",us,english,no,white,male group,no,2,2,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091
210,blvd,37.77,-122.42,"san francisco, ca",us,english,no,white,male group,no,1,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
211,bob blank,40.71,-74.0,"new york, ny",us,english,yes,mixed group,mixed group,no,1,1,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
212,bob marley and the wailers,18.0,-76.8,"kingston, jamaica",int,english,yes,black,male group,no,1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
213,bobby digital (rza),40.65,-73.95,"brooklyn, ny",us,english,yes,black,male,no,2,6,5,32,0.15625,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.09375,0.0,0.15625,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0.125,0.125,0.09375,0.1875,0.09375,0.125,0.09375,0.03125,0.09375,0.03125
214,bomshot,42.35,-71.06,"boston, mass",us,english,no,white,male,no,1,1,7,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.2
215,bone crusher,33.75,-84.39,"atlanta, ga",us,english,yes,black,male,no,1,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
216,bonjay,43.66,-79.42,"toronto, on",cdn,english,yes,mixed group,mixed group,yes,1,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0
217,bonshah,44.65,-63.6,"halifax, ns",cdn,english,yes,black,male,yes,1,9,6,43,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.4418604651162791,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.0,0.2558139534883721,0.0,0.023255813953488372,0.0,0.16279069767441862,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.11627906976744186,0.13953488372093023,0.13953488372093023,0.046511627906976744,0.13953488372093023
218,boo hoo,45.5,-73.58,"montreal, qc",cdn,english,no,white,male group,yes,1,1,8,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
219,boogaloo trybe,45.417,-75.7,"ottawa, on",us,english,yes,mixed group,male group,yes,1,1,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0
220,boogat,45.5,-73.58,"montreal, qc",cdn,french,yes,hispanic,male,yes,1,1,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
221,booka shade,50.11,8.68,"frankfurt, germany",int,english,no,white,male group,no,1,1,6,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
222,booker t.,34.05,-118.24,"los angeles, ca",unknown,english,yes,mixed group,male group,no,1,1,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
223,boombox saints,49.25,-123.13,"vancouver, bc",cdn,english,yes,asian,male group,yes,2,4,6,10,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.1
224,boot camp click,40.65,-73.95,"brooklyn, ny",us,english,yes,black,male group,no,3,6,6,22,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.18181818181818182,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.22727272727272727
225,boot camp clik,40.65,-73.95,"brooklyn, ny",us,english,yes,black,male group,no,1,4,6,8,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.25,0.125,0.125,0.125
226,boozoo bajou,49.45,11.07,"nuremberg, ger",int,english,no,white,male group,no,1,1,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
227,border crossing,51.5,-0.117,"london, eng",uk,english,yes,mixed group,male group,no,1,7,7,15,0.0,0.0,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.2,0.3333333333333333,0.06666666666666667,0.06666666666666667
228,boss hog barbarians,27.95,-82.46,"tampa bay, fl",us,english,yes,black,male group,no,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
229,bounce crew (dj cam),48.86,2.33,"paris, france",int,english,no,white,male,no,1,1,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
230,boz faramone,45.417,-75.7,"ottawa, on",cdn,english,yes,black,male,yes,1,5,6,15,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0
231,braille,45.52,-122.67,"portland, or",us,english,no,white,male,no,2,4,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.2
232,brain damage,48.86,2.33,"paris, france",int,english,no,white,male group,no,1,1,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,brand nubian,40.91,-73.78,"new rochelle, ny",us,english,yes,black,male group,no,1,1,8,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
234,brassmunk,43.66,-79.42,"toronto, on",cdn,english,yes,black,male group,yes,3,18,5,102,0.029411764705882353,0.0,0.08823529411764706,0.0,0.029411764705882353,0.0,0.1568627450980392,0.049019607843137254,0.0784313725490196,0.0392156862745098,0.14705882352941177,0.0,0.0784313725490196,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.00980392156862745,0.029411764705882353,0.0392156862745098,0.0,0.10784313725490197,0.00980392156862745,0.049019607843137254,0.0,0.0784313725490196,0.11764705882352941,0.10784313725490197,0.18627450980392157,0.11764705882352941,0.0784313725490196,0.0784313725490196,0.13725490196078433,0.058823529411764705,0.0392156862745098
235,brawler,34.05,-118.24,"los angeles, ca",cdn,english,yes,mixed group,male group,no,1,2,7,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
236,braze,43.66,-79.42,"toronto, on",cdn,english,yes,asian indian,male,yes,1,1,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0
237,breakdown,27.95,-82.46,"tampa bay, fl",us,english,no,white,male,no,1,2,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.2
238,breakestra,34.05,-118.24,"los angeles, ca",us,english,yes,mixed group,male group,no,2,8,6,32,0.0,0.0,0.0,0.0,0.03125,0.0,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.125,0.0625,0.09375,0.28125,0.0,0.0,0.0,0.03125,0.0,0.09375,0.0,0.09375,0.15625,0.125,0.15625,0.0,0.15625,0.0625,0.15625
239,breed,34.85,-82.39,"greenville, sc",us,english,yes,black,mixed group,no,1,1,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
240,breez evahflowin,40.71,-74.0,"new york, ny",us,english,yes,black,male,no,1,10,7,40,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.075,0.15,0.0,0.0,0.125,0.0,0.0,0.025,0.05,0.0,0.1,0.075,0.25,0.0,0.0,0.075,0.0,0.025,0.025,0.1,0.025,0.075,0.075,0.15,0.2,0.225,0.1
241,broadcast live,42.65,-73.75,"albany, ny",us,english,yes,mixed group,mixed group,no,2,5,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.3,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
242,brockway biggs,45.417,-75.7,"ottawa, on",cdn,english,no,white,male,yes,1,9,7,34,0.029411764705882353,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.058823529411764705,0.0,0.0,0.23529411764705882,0.0,0.23529411764705882,0.029411764705882353,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.17647058823529413,0.14705882352941177,0.029411764705882353,0.14705882352941177,0.20588235294117646,0.058823529411764705,0.17647058823529413
243,bronze nazareth,42.96,-85.67,"grand rapids, mi",us,english,yes,black,male,no,2,2,8,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
244,brooklyn academy,40.65,-73.95,"brooklyn, ny",us,english,yes,mixed group,male group,no,1,8,6,20,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.15,0.05,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.05,0.15,0.0,0.15,0.0,0.15,0.1,0.2,0.1
245,brooklyn brawler,40.61,-75.49,"allentown, pa",us,english,yes,black,male,no,1,1,8,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
