,STATION,WEEK OF,STATION LATITUDE,STATION LONGITUDE,STATION CITY,STATION PROVINCE,MOST PLAYED ARTIST CITY,ARTIST COUNTRY,MOST PLAYED LABEL TYPE,MOST PLAYED LABEL ,ARTIST GENDER female,ARTIST GENDER male,ARTIST GENDER male group,ARTIST GENDER mixed group,CENSUS RACE CLASSIFICATION asian,CENSUS RACE CLASSIFICATION asian other,CENSUS RACE CLASSIFICATION black,CENSUS RACE CLASSIFICATION hispanic,CENSUS RACE CLASSIFICATION mixed group,CENSUS RACE CLASSIFICATION white,ARTIST COUNTRY cdn,ARTIST COUNTRY int,ARTIST COUNTRY uk,ARTIST COUNTRY us,ARTIST COUNTRY us/cdn,CANADIAN CONTENT no,CANADIAN CONTENT yes,ARTIST COUNTRY unknown,ARTIST GENDER unknown,CENSUS RACE CLASSIFICATION unknown,ARTIST GENDER female group,CENSUS RACE CLASSIFICATION native american,CENSUS RACE CLASSIFICATION native canadian,CENSUS RACE CLASSIFICATION middle eastern,CENSUS RACE CLASSIFICATION unidentified,CENSUS RACE CLASSIFICATION asian indian,CENSUS RACE CLASSIFICATION jewish,CENSUS RACE CLASSIFICATION romany,CENSUS RACE CLASSIFICATION other asian,CENSUS RACE CLASSIFICATION indian,CENSUS RACE CLASSIFICATION indian asian,CENSUS RACE CLASSIFICATION inuit,CENSUS RACE CLASSIFICATION metis,ARTIST GENDER no,CENSUS RACE CLASSIFICATION male,CENSUS RACE CLASSIFICATION east asian
44,chuo,2006-01-31,45.417,-75.7,ottawa,on,"nanaimo, bc",us,indie,atlantic,0.0,0.6,0.3,0.0,0.0,0.0,0.4,0.1,0.0,0.4,0.4,0.0,0.0,0.5,0.0,0.7,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,cilu,2006-01-31,48.4,-89.2,thunder bay,on,"toronto, on",us,indie,babygrande,0.1,0.7,0.2,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.3,0.0,0.1,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,ciut,2006-01-31,43.66,-79.42,toronto,on,"new york, ny",us,indie,barak,0.0,0.5,0.4,0.1,0.0,0.0,0.6,0.0,0.3,0.1,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,cjsf,2006-01-31,49.25,-123.13,burnaby,bc,"los angeles, ca",us,indie,alpha pup,0.0,0.6,0.3,0.1,0.0,0.1,0.4,0.0,0.1,0.3,0.4,0.1,0.0,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,cjsr,2006-01-31,53.55,-113.5,edmonton,ab,"los angeles, ca",us,indie,chocolate industries,0.1,0.4,0.5,0.0,0.0,0.0,0.2,0.0,0.3,0.5,0.3,0.1,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,cjsw,2006-01-31,51.08,-114.08,calgary,ab,unknown,us,indie,arc the finger,0.0,0.5,0.3,0.2,0.0,0.0,0.1,0.1,0.4,0.4,0.2,0.1,0.0,0.7,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,cjum,2006-01-31,49.88,-97.17,winnipeg,mb,"halifax, ns",us,indie,chocolate industries,0.1,0.6,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.7,0.3,0.1,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,ckdu,2006-01-31,44.65,-63.6,halifax,ns,"halifax, ns",cdn,indie,self-released,0.0,0.6,0.3,0.1,0.0,0.0,0.1,0.0,0.2,0.6,0.8,0.1,0.0,0.1,0.0,0.3,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,ckut,2006-01-31,45.5,-73.58,montreal,qc,"los angeles, ca",us,indie,bbe,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.1,0.1,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,ckxu,2006-01-31,49.7,-112.83,lethbridge,ab,"los angeles, ca",us,indie,anticon,0.0,0.7,0.2,0.1,0.1,0.0,0.3,0.0,0.2,0.4,0.3,0.3,0.0,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,cfuv,2006-02-07,48.43,-123.35,victoria,bc,"los angeles, ca",us,indie,7 grande,0.0,0.7,0.3,0.0,0.0,0.0,0.7,0.0,0.1,0.2,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,chrw,2006-02-07,42.983,-81.25,london,on,"new york, ny",us,indie,blue note,0.0,0.4,0.5,0.1,0.0,0.0,0.4,0.0,0.2,0.4,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,cilu,2006-02-07,48.4,-89.2,thunder bay,on,"toronto, on",us,indie,babygrande,0.1,0.7,0.2,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.3,0.0,0.1,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,cjsr,2006-02-07,53.55,-113.5,edmonton,ab,"new york, ny",us,indie,chocolate industries,0.1,0.4,0.4,0.1,0.0,0.0,0.3,0.0,0.2,0.5,0.3,0.1,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,cjsw,2006-02-07,51.08,-114.08,calgary,ab,"ann arbor, mi",us,indie,arc the finger,0.0,0.5,0.3,0.2,0.0,0.0,0.3,0.1,0.4,0.2,0.1,0.1,0.0,0.8,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,cjum,2006-02-07,49.88,-97.17,winnipeg,mb,"new york, ny",us,indie,anticon,0.0,0.7,0.3,0.0,0.0,0.0,0.3,0.0,0.1,0.6,0.3,0.1,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,ckdu,2006-02-07,44.65,-63.6,halifax,ns,"halifax, ns",cdn,indie,urbnet,0.1,0.5,0.4,0.0,0.0,0.0,0.3,0.0,0.1,0.6,0.8,0.0,0.0,0.2,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,ckxu,2006-02-07,49.7,-112.83,lethbridge,ab,"montreal, qc",us,indie,anticon,0.0,0.7,0.2,0.1,0.1,0.0,0.5,0.0,0.1,0.3,0.4,0.1,0.0,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,cfbx,2006-02-14,50.67,-120.33,kamloops,bc,"edmonton, ab",cdn,indie,chocolate industries,0.1,0.4,0.5,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.6,0.0,0.1,0.3,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,cfre,2006-02-14,46.59,-79.66,mississauga,on,"halifax, ns",cdn,indie,self-released,0.0,0.4,0.6,0.0,0.0,0.0,0.1,0.0,0.5,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,cfru,2006-02-14,43.55,-80.25,guelph,on,"los angeles, ca",us,indie,stones throw,0.0,0.4,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.3,0.0,0.1,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,cfuv,2006-02-14,48.43,-123.35,victoria,bc,"los angeles, ca",us,indie,natural high,0.0,0.7,0.3,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,chrw,2006-02-14,42.983,-81.25,london,on,"toronto, on",cdn,indie,brockway entertainment,0.0,0.6,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.6,0.0,0.0,0.4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,chuo,2006-02-14,45.417,-75.7,ottawa,on,"montreal, qc",us,indie,arc the finger,0.0,0.5,0.4,0.1,0.0,0.0,0.4,0.0,0.3,0.3,0.3,0.0,0.1,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,cilu,2006-02-14,48.4,-89.2,thunder bay,on,"toronto, on",us,indie,babygrande,0.1,0.7,0.2,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.3,0.0,0.1,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,ciut,2006-02-14,43.66,-79.42,toronto,on,"new york, ny",us,indie,barak,0.0,0.5,0.4,0.1,0.0,0.0,0.5,0.0,0.3,0.2,0.4,0.1,0.0,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,cjsr,2006-02-14,53.55,-113.5,edmonton,ab,"new york, ny",us,indie,chocolate industries,0.1,0.4,0.4,0.1,0.0,0.0,0.3,0.0,0.2,0.5,0.3,0.1,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,cjsw,2006-02-14,51.08,-114.08,calgary,ab,"brooklyn, ny/st. petersburg, russia",us,indie,big dada,0.0,0.2,0.6,0.2,0.0,0.0,0.4,0.0,0.4,0.2,0.3,0.1,0.1,0.5,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,cjum,2006-02-14,49.88,-97.17,winnipeg,mb,"new york, ny",us,indie,anticon,0.0,0.7,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.3,0.1,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,ckdu,2006-02-14,44.65,-63.6,halifax,ns,"halifax, ns",cdn,indie,backburner,0.0,0.7,0.3,0.0,0.0,0.0,0.3,0.0,0.1,0.5,0.7,0.0,0.0,0.3,0.0,0.4,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,ckut,2006-02-14,45.5,-73.58,montreal,qc,"los angeles, ca",us,indie,!k7,0.1,0.3,0.6,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.1,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,ckxu,2006-02-14,49.7,-112.83,lethbridge,ab,"los angeles, ca",us,indie,after midnight,0.0,0.6,0.4,0.0,0.1,0.0,0.3,0.0,0.2,0.4,0.4,0.1,0.0,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,cfre,2006-02-21,46.59,-79.66,mississauga,on,"halifax, ns",cdn,indie,self-released,0.0,0.4,0.6,0.0,0.0,0.0,0.1,0.0,0.5,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,cfuv,2006-02-21,48.43,-123.35,victoria,bc,"los angeles, ca",us,indie,7 grande,0.0,0.7,0.3,0.0,0.0,0.0,0.7,0.0,0.1,0.2,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,chrw,2006-02-21,42.983,-81.25,london,on,"new york, ny",cdn,indie,blue note,0.0,0.3,0.6,0.1,0.0,0.0,0.4,0.0,0.2,0.4,0.5,0.0,0.2,0.3,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,cilu,2006-02-21,48.4,-89.2,thunder bay,on,"toronto, on",us,indie,big dada,0.1,0.8,0.1,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.4,0.0,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,ciut,2006-02-21,43.66,-79.42,toronto,on,"adelaide, australia",us,indie,barak,0.0,0.4,0.4,0.2,0.0,0.0,0.4,0.0,0.3,0.3,0.4,0.1,0.0,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,cjam,2006-02-21,42.33,-83.03,windsor,on,"los angeles, ca",us,indie,big dada,0.1,0.6,0.2,0.1,0.0,0.0,0.6,0.0,0.2,0.1,0.3,0.0,0.1,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,cjsf,2006-02-21,49.25,-123.13,burnaby,bc,"los angeles, ca",us,indie,alpha pup,0.0,0.5,0.5,0.0,0.0,0.1,0.6,0.0,0.0,0.2,0.3,0.0,0.1,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,cjsr,2006-02-21,53.55,-113.5,edmonton,ab,"new york, ny",us,indie,after midnight,0.0,0.4,0.5,0.1,0.0,0.0,0.5,0.0,0.3,0.2,0.2,0.1,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,cjsw,2006-02-21,51.08,-114.08,calgary,ab,"brooklyn, ny/st. petersburg, russia",us,indie,big dada,0.0,0.3,0.5,0.2,0.0,0.0,0.5,0.0,0.4,0.1,0.2,0.2,0.1,0.5,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,cjum,2006-02-21,49.88,-97.17,winnipeg,mb,"new york, ny",us,indie,big dada,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,ckut,2006-02-21,45.5,-73.58,montreal,qc,"los angeles, ca",us,indie,!k7,0.1,0.3,0.6,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.1,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,ckxu,2006-02-21,49.7,-112.83,lethbridge,ab,unknown,us,indie,brockway entertainment,0.0,0.4,0.5,0.1,0.0,0.0,0.3,0.0,0.3,0.4,0.3,0.0,0.1,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,cfbx,2006-02-28,50.67,-120.33,kamloops,bc,unknown,cdn,indie,brockway entertainment,0.0,0.4,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.5,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,cfre,2006-02-28,46.59,-79.66,mississauga,on,"halifax, ns",cdn,indie,self-released,0.0,0.4,0.6,0.0,0.0,0.0,0.1,0.0,0.5,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,cfru,2006-02-28,43.55,-80.25,guelph,on,"los angeles, ca",us,indie,stones throw,0.0,0.5,0.4,0.1,0.0,0.0,0.6,0.0,0.1,0.3,0.4,0.0,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,cfuv,2006-02-28,48.43,-123.35,victoria,bc,"los angeles, ca",us,indie,7 grande,0.1,0.6,0.3,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,chrw,2006-02-28,42.983,-81.25,london,on,"new york, ny",us,indie,capitol,0.0,0.5,0.3,0.2,0.0,0.0,0.4,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,chuo,2006-02-28,45.417,-75.7,ottawa,on,"oakland, ca",us,indie,anticon,0.0,0.5,0.5,0.0,0.0,0.0,0.2,0.0,0.3,0.5,0.2,0.1,0.0,0.7,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,cilu,2006-02-28,48.4,-89.2,thunder bay,on,"detroit, mi",us,indie,big dada,0.1,0.8,0.1,0.0,0.0,0.0,0.7,0.0,0.1,0.2,0.3,0.0,0.1,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,ciut,2006-02-28,43.66,-79.42,toronto,on,unknown,us,indie,copter,0.0,0.5,0.4,0.1,0.0,0.0,0.4,0.0,0.3,0.3,0.3,0.1,0.0,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,cjam,2006-02-28,42.33,-83.03,windsor,on,"toronto, on",us,indie,babygrande,0.1,0.6,0.3,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.3,0.0,0.1,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,cjsf,2006-02-28,49.25,-123.13,burnaby,bc,unknown,us,indie,alpha pup,0.0,0.5,0.5,0.0,0.0,0.1,0.5,0.0,0.2,0.2,0.4,0.0,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,cjsr,2006-02-28,53.55,-113.5,edmonton,ab,"los angeles, ca",us,indie,big dada,0.0,0.5,0.4,0.1,0.0,0.0,0.6,0.0,0.2,0.2,0.1,0.1,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,cjum,2006-02-28,49.88,-97.17,winnipeg,mb,"brooklyn, ny",us,indie,chr,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,0.2,0.5,0.3,0.1,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,ckdu,2006-02-28,44.65,-63.6,halifax,ns,"halifax, ns",cdn,indie,self-released,0.0,0.7,0.2,0.1,0.0,0.0,0.3,0.0,0.1,0.5,0.6,0.1,0.0,0.3,0.0,0.4,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,ckut,2006-02-28,45.5,-73.58,montreal,qc,"brooklyn, ny",us,indie,capitol,0.0,0.4,0.6,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.0,0.1,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,ckxu,2006-02-28,49.7,-112.83,lethbridge,ab,"detroit, mi",cdn,indie,self-released,0.0,0.7,0.3,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,cfre,2006-03-07,46.59,-79.66,mississauga,on,"halifax, ns",cdn,indie,self-released,0.0,0.4,0.6,0.0,0.0,0.0,0.1,0.0,0.5,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,cfru,2006-03-07,43.55,-80.25,guelph,on,"london, eng",us,indie,stones throw,0.2,0.3,0.4,0.1,0.0,0.0,0.6,0.0,0.2,0.2,0.2,0.0,0.2,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,cfuv,2006-03-07,48.43,-123.35,victoria,bc,"los angeles, ca",us,indie,7 grande,0.1,0.7,0.2,0.0,0.0,0.0,0.7,0.0,0.1,0.2,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,chrw,2006-03-07,42.983,-81.25,london,on,"new york, ny",cdn,indie,tommy boy,0.0,0.2,0.5,0.3,0.0,0.0,0.4,0.0,0.3,0.3,0.4,0.1,0.1,0.4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,cilu,2006-03-07,48.4,-89.2,thunder bay,on,"detroit, mi",us,indie,big dada,0.1,0.8,0.1,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.2,0.0,0.1,0.7,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,ciut,2006-03-07,43.66,-79.42,toronto,on,"new york, ny",us,indie,copter,0.0,0.7,0.2,0.1,0.0,0.0,0.5,0.0,0.1,0.4,0.2,0.1,0.0,0.7,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,cjam,2006-03-07,42.33,-83.03,windsor,on,"london, eng",cdn,indie,stones throw,0.1,0.5,0.1,0.3,0.0,0.0,0.5,0.0,0.3,0.2,0.4,0.0,0.3,0.3,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,cjsf,2006-03-07,49.25,-123.13,burnaby,bc,unknown,us,indie,alpha pup,0.0,0.4,0.6,0.0,0.0,0.1,0.5,0.0,0.2,0.2,0.3,0.1,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,cjsr,2006-03-07,53.55,-113.5,edmonton,ab,"los angeles, ca",us,indie,chr,0.0,0.4,0.5,0.1,0.0,0.0,0.6,0.0,0.3,0.1,0.1,0.1,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,cjsw,2006-03-07,51.08,-114.08,calgary,ab,"edmonton, ab",us,indie,self-released,0.0,0.4,0.6,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.2,0.1,0.1,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
